V1.x	V2	V3	uniprot_acc	V5	V6	V7	V1.y	V2.x	V3.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13	V14	V15	V2.y	V3.y	V4	V5.y	V6.y	V7.y	V8.y	V9.y	V10.y	V11.y	V12.y
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC579946.4.24	m.25358	sp	TENX_HUMAN	28.618	608	281	45	220	751	150	680	4.08e-34	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC579946.7.24	m.39737	sp	TENX_HUMAN	29.402	619	312	51	89	650	200	750	1.61e-31	138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC579946.7.24	m.39737	sp	TENX_HUMAN	27.923	573	308	43	64	588	235	750	4.46e-27	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC579946.7.24	m.39737	sp	TENX_HUMAN	26.656	619	302	45	269	779	150	724	2.54e-22	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_LOC579946.7.24	m.39737	sp	TENX_HUMAN	26.066	633	322	46	399	963	191	745	2.98e-22	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEG10.45.91	m.43988	sp	TENX_HUMAN	26.580	696	320	56	50	701	197	745	1.13e-32	142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEG10.70.91	m.54892	sp	TENX_HUMAN	26.870	722	353	55	53	699	124	745	1.32e-32	142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEG11.7.25	m.38754	sp	TENX_HUMAN	30.482	456	232	34	180	611	263	657	5.27e-34	144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEG11.7.25	m.38754	sp	TENX_HUMAN	29.363	487	224	34	175	611	148	564	7.2e-29	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEGF11.3.11	m.34077	sp	TENX_HUMAN	26.511	513	239	33	3	400	207	696	6.51e-26	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEGF11.3.11	m.34077	sp	TENX_HUMAN	27.842	431	237	30	17	398	191	596	3.38e-22	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEGF6.18.59	m.26111	sp	TENX_HUMAN	31.028	535	281	46	180	672	263	751	3.77e-36	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEGF6.18.59	m.26111	sp	TENX_HUMAN	29.114	553	295	42	175	674	148	656	1.03e-34	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEGF6.35.59	m.42904	sp	TENX_HUMAN	29.362	596	298	48	166	721	235	747	4.7e-32	138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEGF6.35.59	m.42904	sp	TENX_HUMAN	27.944	569	296	41	182	721	197	680	4.32e-31	135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_CRE_01395.2.2	23C-29C	-2.327026276539	P22105	TENX_HUMAN	sp	P22105	CHOYP_MEGF6.42.59	m.47035	sp	TENX_HUMAN	28.302	530	263	42	174	632	189	672	1.48e-30	133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_NRDC.1.1	23C-29C	-2.29797811894183	Q8BHG1	NRDC_MOUSE	sp	Q8BHG1	CHOYP_NRDC.1.1	m.28526	sp	NRDC_MOUSE	42.500	960	537	8	118	1072	212	1161	0	791	NRDC_MOUSE	reviewed	Nardilysin (EC 3.4.24.61) (N-arginine dibasic convertase) (NRD convertase) (NRD-C) (Nardilysin convertase)	Nrdc Nrd1	Mus musculus (Mouse)	1161	positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; regulation of endopeptidase activity [GO:0052548]	mitochondrion [GO:0005739]	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; peptidase activity [GO:0008233]	mitochondrion [GO:0005739]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; peptidase activity [GO:0008233]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; regulation of endopeptidase activity [GO:0052548]	GO:0004222; GO:0005739; GO:0008233; GO:0046872; GO:0051044; GO:0052548
CHOYP_LOC410403.1.1	23C-29C	-2.262251070603	Q5F3J5	PSME3_CHICK	sp	Q5F3J5	CHOYP_LOC410403.1.1	m.31535	sp	PSME3_CHICK	56.017	241	102	3	17	254	14	253	8.52e-95	281	PSME3_CHICK	reviewed	Proteasome activator complex subunit 3 (Activator of multicatalytic protease subunit 3) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma)	PSME3 RCJMB04_15e19 RCJMB04_5i13	Gallus gallus (Chicken)	254	negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; positive regulation of endopeptidase activity [GO:0010950]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; regulation of proteasomal protein catabolic process [GO:0061136]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; proteasome activator complex [GO:0008537]; proteasome complex [GO:0000502]	endopeptidase activator activity [GO:0061133]; identical protein binding [GO:0042802]; MDM2/MDM4 family protein binding [GO:0097371]; p53 binding [GO:0002039]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; proteasome activator complex [GO:0008537]; proteasome complex [GO:0000502]; endopeptidase activator activity [GO:0061133]; identical protein binding [GO:0042802]; MDM2/MDM4 family protein binding [GO:0097371]; p53 binding [GO:0002039]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; positive regulation of endopeptidase activity [GO:0010950]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; regulation of proteasomal protein catabolic process [GO:0061136]	GO:0000502; GO:0002039; GO:0005654; GO:0005737; GO:0005829; GO:0008537; GO:0010950; GO:0016020; GO:0042802; GO:0061133; GO:0061136; GO:0097371; GO:2000045; GO:2001237
CHOYP_LOC100709493.2.2	23C-29C	-2.18931707640837	A6NHC0	CAN8_HUMAN	sp	A6NHC0	CHOYP_LOC100709493.2.2	m.59425	sp	CAN8_HUMAN	35.404	483	248	22	56	491	40	505	1.4e-68	240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	CHOYP_PCCB.1.2	m.3058	sp	PCCB_HUMAN	80.080	497	96	2	2	495	43	539	0	843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_PCCB.2.2	23C-29C	-4.43731576518277	P05166	PCCB_HUMAN	sp	P05166	CHOYP_PCCB.2.2	m.62988	sp	PCCB_HUMAN	75.547	548	117	5	9	553	6	539	0	852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_102685.1.1	m.48317	sp	HS12B_HUMAN	28.814	236	152	5	4	226	454	686	4.7e-30	120	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208197.13.21	m.50507	sp	HS12B_HUMAN	33.908	348	167	9	26	322	61	396	2.18e-53	189	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208197.14.21	m.52409	sp	HS12B_HUMAN	35.016	634	341	16	5	577	61	684	3.18e-116	363	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208197.17.21	m.59023	sp	HS12B_HUMAN	32.099	486	264	14	11	437	61	539	7.66e-69	234	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208197.18.21	m.59194	sp	HS12B_HUMAN	30.207	629	358	16	30	593	61	673	1.01e-88	292	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208197.19.21	m.60089	sp	HS12B_HUMAN	31.201	641	344	21	233	794	61	683	5.77e-81	277	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208197.2.21	m.9816	sp	HS12B_HUMAN	39.044	502	258	8	36	490	54	554	1.93e-111	347	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208197.7.21	m.28833	sp	HS12B_HUMAN	29.664	654	363	19	6	583	40	672	2.07e-90	296	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208197.9.21	m.36292	sp	HS12B_HUMAN	26.822	645	403	14	2	585	47	683	3.16e-79	267	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208293.10.20	m.53518	sp	HS12B_HUMAN	28.662	471	270	14	1070	1478	47	513	1.8e-44	176	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208293.11.20	m.53922	sp	HS12B_HUMAN	32.951	610	327	17	26	581	54	635	3.42e-96	311	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208293.14.20	m.61519	sp	HS12B_HUMAN	31.202	391	196	12	78	420	56	421	1.86e-48	178	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208293.15.20	m.61604	sp	HS12B_HUMAN	32.710	642	343	15	17	596	54	668	3.26e-97	314	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208293.19.20	m.65909	sp	HS12B_HUMAN	32.464	345	180	9	11	303	61	404	1.86e-46	170	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208293.3.20	m.24910	sp	HS12B_HUMAN	33.591	646	347	16	15	598	59	684	3.67e-110	349	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208293.6.20	m.36168	sp	HS12B_HUMAN	34.913	633	345	13	12	584	61	686	3.04e-114	358	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208293.7.20	m.39149	sp	HS12B_HUMAN	36.103	349	167	11	11	306	61	406	1.03e-49	178	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.1.32	m.14239	sp	HS12B_HUMAN	35.276	635	337	15	100	672	64	686	6.7e-118	370	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.10.32	m.38665	sp	HS12B_HUMAN	29.431	615	363	10	24	573	62	670	5.28e-95	308	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.12.32	m.43392	sp	HS12B_HUMAN	31.329	632	340	15	10	566	61	673	9.51e-95	306	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.13.32	m.43521	sp	HS12B_HUMAN	33.167	401	192	13	427	773	38	416	6.41e-52	196	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.18.32	m.58763	sp	HS12B_HUMAN	28.120	569	334	20	110	611	61	621	3.22e-59	213	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.19.32	m.58839	sp	HS12B_HUMAN	31.115	646	351	16	9	579	60	686	1.39e-100	322	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.2.32	m.15127	sp	HS12B_HUMAN	37.337	383	183	10	1	333	65	440	6.63e-73	241	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.22.32	m.59131	sp	HS12B_HUMAN	34.231	631	348	14	9	579	61	684	1.39e-119	372	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.23.32	m.59515	sp	HS12B_HUMAN	30.599	634	373	11	36	610	58	683	5.16e-100	322	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.24.32	m.59663	sp	HS12B_HUMAN	34.231	631	348	14	9	579	61	684	7.34e-120	372	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.28.32	m.61328	sp	HS12B_HUMAN	32.357	649	371	12	1	584	41	686	6.37e-107	339	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.30.32	m.61782	sp	HS12B_HUMAN	35.229	633	335	17	73	640	64	686	2.89e-119	373	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.32.32	m.65222	sp	HS12B_HUMAN	34.135	665	356	18	7	599	32	686	1.13e-116	365	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.6.32	m.31980	sp	HS12B_HUMAN	31.269	646	350	15	9	579	60	686	5.26e-100	321	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_208436.9.32	m.36683	sp	HS12B_HUMAN	34.333	667	357	16	7	604	32	686	3.22e-116	364	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_240123.1.6	m.5028	sp	HS12B_HUMAN	27.002	637	379	19	13	580	61	680	4.74e-67	234	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_242762.1.8	m.4833	sp	HS12B_HUMAN	28.237	641	366	20	38	599	58	683	1.96e-66	232	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_242762.5.8	m.22699	sp	HS12B_HUMAN	28.512	484	280	15	8	436	61	533	3.04e-49	181	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_242762.7.8	m.45088	sp	HS12B_HUMAN	32.152	395	148	12	2	346	61	385	1.51e-50	181	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_242762.8.8	m.63468	sp	HS12B_HUMAN	27.900	638	368	19	20	579	59	682	1.79e-69	240	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_57788.2.10	m.27928	sp	HS12B_HUMAN	27.536	483	283	13	14	432	194	673	2.07e-54	195	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_57788.3.10	m.31620	sp	HS12B_HUMAN	34.621	647	349	18	7	594	54	685	2.59e-110	348	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_57788.4.10	m.32490	sp	HS12B_HUMAN	30.805	646	354	19	212	780	43	672	1.7e-87	294	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_57788.5.10	m.36020	sp	HS12B_HUMAN	31.210	628	362	17	18	579	61	684	7.75e-96	310	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_BRAFLDRAFT_57788.8.10	m.49717	sp	HS12B_HUMAN	31.416	452	227	15	582	964	61	498	9.6e-52	197	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
